20.2,192192495
20.3,205130886
20.4,180197431
20.5,191815938
20.6,186110898
20.7,152279119
20.8,167093801
20.9,168524401
21.0,175148540
21.1,182424252
21.2,175164221
21.3,171906856
21.4,172131852
21.5,205509906
21.6,241433663
21.7,226416172
21.8,184107545
21.9,174676438
22.0,174361302
22.1,186304659
22.2,165722227
22.3,172891890
22.4,193259656
22.5,164396167
22.6,172200738
22.7,176507596
22.8,137594658
22.9,215469401
23.0,164701369
23.1,148501873
23.2,196306233
23.3,238432372
23.4,178835176
23.5,176628280
23.6,160142207
23.7,164934402
23.8,194367366
23.9,159201452
24.0,177047264
24.1,163385172
24.2,176821187
24.3,206472825
24.4,170665783
24.5,181768130
24.6,192030279
24.7,172216336
24.8,188192353
24.9,232012777
25.0,161794635
25.1,168875626
25.2,180193564
25.3,218575743
25.4,239748786
25.5,157213291
25.6,228991628
25.7,201351708
25.8,166393677
25.9,174258455
26.0,186903804
26.1,173653602
26.2,182435125
26.3,200340009
26.4,173913360
26.5,193499277
26.6,195538200
26.7,204161591
26.8,178288017
26.9,163102111
27.0,165145104
27.1,147663545
27.2,157809005
27.3,168919196
27.4,163488972
27.5,178724025
27.6,163604647
27.7,159050437
27.8,156766489
27.9,145816838
28.0,158123792
28.1,168987613
28.2,140519261
28.3,162833014
28.4,152007715
28.5,150729144
28.6,202363929
28.7,152975004
28.8,176483976
28.9,178968490
29.0,149037674
29.1,166759412
29.2,175582145
29.3,184293028
29.4,180969264
29.5,179733174
29.6,190084624
29.7,220423937
29.8,187538911
29.9,211807971
30.0,197362097
30.1,223749006
30.2,237401737
30.3,189482947
30.4,177795283
30.5,246566674
30.6,182661286
30.7,180609236
30.8,209844173
30.9,187896308
31.0,164136196
31.1,173668275
31.2,183529231
31.3,209643207
31.4,174370031
31.5,214435214
31.6,205591022
31.7,178618451
31.8,220598134
31.9,274123976
32.0,203358405
32.1,232104507
32.2,175264288
32.3,191885984
32.4,234918499
32.5,187345088
32.6,214556711
32.7,196440225
32.8,200553938
32.9,164469229
33.0,167764160
33.1,169270700
33.2,176494494
33.3,155988255
33.4,213674807
33.5,208504429
33.6,169208359
33.7,149094973
33.8,198187753
33.9,174891628
34.0,227753915
34.1,192269344
34.2,223097347
34.3,185367258
34.4,186097589
34.5,231829048
34.6,181679977
34.7,172470191
34.8,208548322
34.9,248015191
35.0,179712932
35.1,130042738
35.2,165969598
35.3,211415573
35.4,174347586
35.5,172664233
35.6,218718478
35.7,255240332
35.8,206181873
35.9,211077928
36.0,163374015
36.1,142673509
36.2,271938771
36.3,192206897
36.4,200456294
36.5,206625910
36.6,188444960
36.7,208749286
36.8,185404267
36.9,189963068
37.0,248764110
37.1,168226722
37.2,205255088
37.3,200340009
37.4,179498510
37.5,218235656
37.6,205489330
37.7,189819363
37.8,185664305
37.9,173203733
38.0,207525312
38.1,174805910
38.2,169854756
38.3,205242857
38.4,193907561
38.5,188786719
38.6,212668935
38.7,181392600
38.8,224299849
38.9,153390961
39.0,177356581
39.1,233935316
39.2,215098357
39.3,180628610
39.4,212330940
39.5,115079417
39.6,98105824
39.7,227054130
39.8,246350897
39.9,221296294
40.0,212187083
40.1,197427073
40.2,132237760
40.3,179060007
40.4,196654370
40.5,197728546
40.6,202359587
40.7,164799075
40.8,190578289
40.9,182758466
41.0,201099451
41.1,195954869
41.2,177832850
41.3,215669013
41.4,189136163
41.5,177048952
41.6,198530749
41.7,173700155
41.8,196540506
41.9,192286762
42.0,174238932
42.1,193296515
42.2,209415894
42.3,151389133
42.4,192265678
42.5,182446190
42.6,219485148
42.7,119744105
42.8,120951464
42.9,196069180
43.0,188141339
43.1,196997854
43.2,214421925
43.3,204611511
43.4,172321327
43.5,187346251
43.6,175033214
43.7,201577604
43.8,204835126
43.9,172683579
44.0,207969323
44.1,211633276
44.2,182061387
44.3,195512564
44.4,185332961
44.5,201001374
44.6,214999197
44.7,198447023
44.8,201435363
44.9,168207316
45.0,168083707
45.1,214314552
45.2,172350494
45.3,228754043
45.4,230562306
45.5,223048415
45.6,278505422
45.7,235381599
45.8,198489511
45.9,196407289
46.0,166591801
46.1,207592589
46.2,227209213
46.3,164933295
46.4,169885125
46.5,227857468
46.6,187107122
46.7,223415710
46.8,190511536
46.9,182774587
47.0,194387693
47.1,176119901
47.2,199558022
47.3,217897659
47.4,184432515
47.5,200571628
47.6,214126846
47.7,185444322
47.8,198410734
47.9,179501933
48.0,211902098
48.1,178994296
48.2,183322102
48.3,212688761
48.4,182853886
48.5,194157739
48.6,199467480
48.7,178944172
48.8,192219624
48.9,147835037
49.0,166610570
49.1,181006006
49.2,188334786
49.3,153854399
49.4,206256496
49.5,195196174
49.6,194267846
49.7,206293868
49.8,195180819
49.9,216775355
50.0,203811524
50.1,179750743
50.2,216112287
50.3,243236975
50.4,189600811
50.5,210298094
50.6,176473459
50.7,205837547
50.8,165499461
50.9,182310528
51.0,202668974
51.1,172765912
51.2,213988837
51.3,212263256
51.4,208238775
51.5,210302105
51.6,162943838
51.7,146472392
51.8,206482905
51.9,182536110
52.0,174004605
52.1,189929086
52.2,215300747
52.3,200993708
52.4,176385869
52.5,183317950
52.6,211099062
52.7,184113689
52.8,186449949
52.9,219605674
53.0,177285179
53.1,209097051
53.2,189504934
53.3,184966847
53.4,233622753
53.5,277307110
53.6,223847652
53.7,253547688
53.8,186117996
53.9,221032877
54.0,239108256
54.1,167924491
54.2,246347961
54.3,191591985
54.4,213412163
54.5,222515033
54.6,172123235
54.7,129432932
54.8,234040047
54.9,175475718
55.0,74872644
55.1,114233027
55.2,179740030
55.3,207591775
55.4,194161430
55.5,171114349
55.6,192499269
55.7,220163929
55.8,180258974
55.9,155759468
56.0,225066018
56.1,242894529
56.2,196964984
56.3,216299209
56.4,204939185
56.5,193944880
56.6,174256378
56.7,188585249
56.8,165832225
56.9,207075361
57.0,157235404
57.1,224295571
57.2,191485485
57.3,182429906
57.4,186134414
57.5,241788630
57.6,164284333
57.7,199802051
57.8,203019406
57.9,162951143
58.0,142681067
58.1,192358355
58.2,175554639
58.3,211559242
58.4,171878775
58.5,194721296
58.6,179017318
58.7,182803290
58.8,225294260
58.9,240337405
59.0,185549838
59.1,166749871
59.2,184671445
59.3,165336252
59.4,187460021
59.5,166837995
59.6,189491813
59.7,213410128
59.8,164412911
59.9,202899688
60.0,197182825
60.1,187454212
60.2,200560153
60.3,183184569
60.4,198066799
60.5,208641773
60.6,176686460
60.7,184979632
60.8,195724855
60.9,183758878
61.0,211327070
61.1,276027615
61.2,217359040
61.3,210841408
61.4,181084312
61.5,224613307
61.6,174693926
61.7,177717475
61.8,205611607
61.9,165527475
62.0,169887150
62.1,193958751
62.2,190134023
62.3,148704942
62.4,154633436
62.5,176272198
62.6,176919253
62.7,90435826
62.8,197604471
62.9,202360776
63.0,211223942
63.1,204283027
63.2,192168170
63.3,38664801
63.4,203463375
63.5,149703453
63.6,180721207
63.7,204287407
63.8,175838110
63.9,213577962
64.0,175507923
64.1,187489320
64.2,207598207
64.3,189904187
64.4,213099622
64.5,179178811
64.6,230094690
64.7,170437546
64.8,198438641
64.9,212332965
65.0,169657914
65.1,210394740
65.2,170246222
65.3,213808566
65.4,166191120
65.5,191797043
65.6,199718241
65.7,229453606
65.8,204786799
65.9,176478507
66.0,173553407
66.1,191212336
66.2,180531259
66.3,176606483
66.4,184149379
66.5,209303967
66.6,129129286
66.7,205063395
66.8,157991480
66.9,213448285
67.0,201781671
67.1,205615528
67.2,213192799
67.3,156656775
67.4,197626945
67.5,167095793
67.6,120380503
67.7,127981337
67.8,177043887
67.9,153758916
68.0,235860415
68.1,170528187
68.2,156962920
68.3,159560207
68.4,162454831
68.5,176729703
68.6,232381384
68.7,198971975
68.8,156267084
68.9,198869200
69.0,167180655
69.1,221401974
69.2,225812826
69.3,191701676
69.4,206370438
69.5,169888770
69.6,208168493
69.7,189018325
69.8,170759043
69.9,194348693
70.0,178604400
70.1,171856936
70.2,178060216
70.3,178728733
70.4,233584885
70.5,209508243
70.6,172533341
70.7,200669744
70.8,183641207
70.9,190462877
71.0,242193290
71.1,180157487
71.2,242124603
71.3,193751869
71.4,170886495
71.5,221636586
71.6,241009864
71.7,183180639
71.8,170090448
71.9,311101435
72.0,256626670
72.1,274050540
72.2,256452118
72.3,248500983
72.4,223550227
72.5,211073400
72.6,197547935
72.7,171327485
72.8,233165845
72.9,224604205
73.0,299854305
73.1,209829168
73.2,196422430
73.3,246073004
73.4,259597679
73.5,228777491
73.6,255897060
73.7,243358825
73.8,257566470
73.9,219506602
74.0,129020035
74.1,133182770
74.2,234949896
74.3,193061026
74.4,199928211
74.5,156984856
74.6,160836016
74.7,189242280
74.8,210264842
74.9,179269002
75.0,220484053
75.1,226293407
75.2,182734943
75.3,239668228
75.4,238290776
75.5,227231963
75.6,186767196
75.7,155856956
75.8,181876899
75.9,148041551
76.0,171665058
76.1,231241076
76.2,178273567
76.3,171220404
76.4,243909482
76.5,174817995
76.6,251516260
76.7,238974612
76.8,191953413
76.9,173799717
77.0,175946714
77.1,204245342
77.2,207838502
77.3,235369791
77.4,222723607
77.5,214008223
77.6,207374261
77.7,236012991
77.8,215767618
77.9,217800742
78.0,177145312
78.1,168101739
78.2,217705888
78.3,166507686
78.4,185992711
78.5,219285229
78.6,160894285
78.7,211200478
78.8,193964299
78.9,209945640
79.0,208298843
79.1,229588176
79.2,175925743
79.3,204453356
79.4,74806975
79.5,200104115
79.6,172118958
79.7,183310959
79.8,197904576
79.9,184770872
80.0,226986564
80.1,213974046
80.2,215806712
80.3,176366528
80.4,125083840
80.5,152174403
80.6,203023762
80.7,204288104
80.8,259113759
80.9,201918759
81.0,192821429
81.1,172934054
81.2,201028209
81.3,173325749
81.4,218213810
81.5,187288263
81.6,180281917
81.7,232273823
81.8,246823519
81.9,176368210
82.0,175811664
82.1,179734888
82.2,213426915
82.3,198784075
82.4,171573937
82.5,193022375
82.6,173241448
82.7,178427161
82.8,213560781
82.9,231442403
83.0,208035686
83.1,179292080
83.2,172566244
83.3,202337399
83.4,205941191
83.5,180531259
83.6,205045307
83.7,165715117
83.8,190709355
83.9,169664790
84.0,161471815
84.1,164600520
84.2,193740784
84.3,212381160
84.4,227632176
84.5,172565833
84.6,199218266
84.7,196654370
84.8,186550814
84.9,206845457
85.0,173360459
85.1,166635897
85.2,172691812
85.3,143431784
85.4,212966319
85.5,187560379
85.6,147580602
85.7,196178817
85.8,179832726
85.9,176846705
86.0,168304243
86.1,186789902
86.2,171393297
86.3,172669583
86.4,158190480
86.5,173145147
86.6,199975844
86.7,186786340
86.8,200777896
86.9,172217978
87.0,178916877
87.1,200098391
87.2,170002381
87.3,181647716
87.4,172569535
87.5,144112183
87.6,187560827
87.7,162127450
87.8,203677205
87.9,190119068
88.0,170336730
88.1,154082757
88.2,213560781
88.3,173139781
88.4,180168223
88.5,171237548
88.6,194632519
88.7,174907469
88.8,176592591
88.9,213435564
89.0,189124442
89.1,157096447
89.2,161367915
89.3,179819867
89.4,202903557
89.5,190624393
89.6,185793116
89.7,223048374
89.8,163256354
89.9,155522911
90.0,171568619
90.1,151458621
90.2,172267948
90.3,180033074
90.4,145780345
90.5,204690806
90.6,196183026
90.7,177388291
90.8,164292405
90.9,171098633
91.0,185534191
91.1,193398824
91.2,240756604
91.3,209962155
91.4,230660276
91.5,216127227
91.6,178924126
91.7,168215337
91.8,178284192
91.9,146202778
92.0,192087288
92.1,187312368
92.2,186534290
92.3,181451280
92.4,172874171
92.5,201813606
92.6,187126725
92.7,190371587
92.8,160686056
92.9,202453234
93.0,196416811
93.1,193725543
93.2,174701006
93.3,148689632
93.4,185804556
93.5,243668080
93.6,183979329
93.7,142871941
93.8,195634801
93.9,188809222
94.0,253636702
94.1,172435352
94.2,150817398
94.3,168409614
94.4,182527535
94.5,169871761
94.6,204587124
94.7,180038223
94.8,175353704
94.9,184994184
95.0,190164393
95.1,177152491
95.2,138859275
95.3,170094097
95.4,159700729
95.5,122936841
95.6,168847048
95.7,138192975
95.8,141765095
95.9,139070644
96.0,122270883
96.1,141641974
96.2,163047276
96.3,161475093
96.4,160572549
96.5,135152736
96.6,154994105
96.7,143896808
96.8,136846185
96.9,143804708
97.0,166743134
97.1,156442142
97.2,166635897
97.3,144136577
97.4,130346794
97.5,130258366
97.6,136497864
97.7,171105236
97.8,144037128
97.9,141322570
98.0,149860020
98.1,146440277
98.2,180314583
98.3,214318639
98.4,201849087
98.5,188372502
98.6,190948345
98.7,183101403
98.8,200686009
98.9,235167144
99.0,235118489
99.1,246126979
99.2,197646260
99.3,215955126
99.4,230250810
99.5,170104234
99.6,206111482
99.7,184335475
99.8,178184793
99.9,273023062
100.0,203565233
100.1,183652589
100.2,200222297
100.3,171877136
100.4,205401829
100.5,204063976
100.6,155372877
100.7,222378662
100.8,248303673
100.9,201557903
101.0,175059403
101.1,181622170
101.2,203287138
101.3,165200581
101.4,159050633
101.5,240973097
101.6,179928751
101.7,208197774
101.8,205513826
101.9,164408675
102.0,163949784
102.1,229789703
102.2,187460021
102.3,210420608
102.4,204919155
102.5,183421190
102.6,206473825
102.7,147265042
102.8,143446309
102.9,164389505
103.0,147934505
103.1,175105127
103.2,149506241
103.3,152746659
103.4,151839925
103.5,199217791
103.6,192626405
103.7,201785704
103.8,190465862
103.9,205018915
104.0,166950364
104.1,173580714
104.2,227102105
104.3,195872775
104.4,198204274
104.5,169064133
104.6,185227420
104.7,193931474
104.8,196960759
104.9,174039037
105.0,174812577
105.1,222058092
105.2,196762608
105.3,169664790
105.4,201587696
105.5,197316432
105.6,205491290
105.7,223159815
105.8,200451994
105.9,154860333
106.0,148726922
106.1,167978133
106.2,178254021
106.3,166184011
106.4,161732537
106.5,181169091
106.6,124744325
106.7,184612470
106.8,178053425
106.9,222938528
107.0,200795605
107.1,215647423
107.2,192487798
107.3,185449627
107.4,184634471
107.5,262160373
107.6,146581579
107.7,188260509
107.8,168302053
107.9,192929725
108.0,151058575
108.1,179975160
108.2,177941816
108.3,162799067
108.4,222688268
108.5,237402303
108.6,251307868
108.7,141015659
108.8,164322284
108.9,189866361
109.0,218013788
109.1,187857407
109.2,193974205
109.3,148589122
109.4,195402916
109.5,195312966
109.6,181826491
109.7,162698916
109.8,191669472
109.9,194285444
110.0,149717014
110.1,143650243
110.2,151020589
110.3,182440282
110.4,250384481
110.5,183761068
110.6,192155532
110.7,154712921
110.8,167201011
110.9,183646898
111.0,221057115
111.1,170991549
111.2,183781221
111.3,178181124
111.4,186698391
111.5,211753832
111.6,222302191
111.7,181392600
111.8,178401822
111.9,205130886
112.0,172557606
112.1,193634796
112.2,193043539
112.3,172786915
112.4,180632485
112.5,166741523
112.6,189373217
112.7,193396979
112.8,185631888
112.9,173907971
113.0,193184524
113.1,145543506
113.2,170189036
113.3,220806828
113.4,188238071
113.5,148541445
113.6,204908667
113.7,175689630
113.8,179375844
113.9,180260524
114.0,177001272
114.1,169699999
114.2,182534497
114.3,167683410
114.4,192227213
114.5,155970153
114.6,170568842
114.7,185877190
114.8,172558716
114.9,168905520
115.0,167164347
115.1,151580825
115.2,188813273
115.3,178849672
115.4,175224186
115.5,189469849
115.6,194626951
115.7,207291440
115.8,200881734
115.9,176063637
116.0,180287237
116.1,144445354
116.2,143091886
116.3,142687005
116.4,187116488
116.5,178204509
116.6,217916878
116.7,168215738
116.8,171641327
116.9,167418206
117.0,160143734
117.1,145899614
117.2,160781936
117.3,163041057
117.4,193737089
117.5,163373878
117.6,154214955
117.7,162494333
117.8,182420773
117.9,177736541
118.0,154412436
118.1,186797473
118.2,200887959
118.3,174509975
118.4,186858323
118.5,205947069
118.6,231638750
118.7,221059755
118.8,197237454
118.9,148857090
119.0,184038593
119.1,160152586
119.2,168290419
119.3,181275445
119.4,145921527
119.5,177734170
119.6,125720442
119.7,123941861
119.8,185024828
119.9,140740143
120.0,150615725
120.1,174100808
120.2,144067883
120.3,171994027
120.4,159444815
120.5,155443547
120.6,190143541
120.7,186433506
120.8,175041977
120.9,199883972
121.0,190900453
121.1,223514377
121.2,215517431
121.3,192174772
121.4,204137258
121.5,149505171
121.6,191051229
121.7,189773422
121.8,164376574
121.9,214704375
122.0,187223112
122.1,178561020
122.2,177616077
122.3,206609163
122.4,251083886
122.5,208827901
122.6,183785766
122.7,222194968
122.8,177507472
122.9,182855629
123.0,173015827
123.1,133539671
123.2,136832485
123.3,235638112
123.4,153946170
123.5,251987623
123.6,203587070
123.7,180964990
123.8,238722189
123.9,200218002
124.0,187568427
124.1,259126854
124.2,186020646
124.3,166865041
124.4,192252388
124.5,169408501
124.6,179137387
124.7,186390411
124.8,195758451
124.9,220725897
125.0,196304361
125.1,257019410
125.2,214428569
125.3,185341617
125.4,223986328
125.5,183968366
125.6,216342942
125.7,194603292
125.8,202009662
125.9,233470681
126.0,229796277
126.1,209866103
126.2,212436345
126.3,150626497
126.4,189593127
126.5,194284981
126.6,204475144
126.7,190240166
126.8,200202253
126.9,164598301
127.0,182207932
127.1,193831055
127.2,183426874
127.3,188506807
127.4,196564191
127.5,192394624
127.6,199905892
127.7,199795805
127.8,182293750
127.9,174360404
128.0,170008528
128.1,198807711
128.2,169535825
128.3,178732568
128.4,195430401
128.5,200318043
128.6,204729849
128.7,199980220
128.8,204246802
128.9,184882643
129.0,203139134
129.1,190153513
129.2,191284780
129.3,210855983
129.4,212005587
129.5,171093331
129.6,193487285
129.7,193400668
129.8,195744451
129.9,199348308
130.0,201120064
130.1,175033214
130.2,183430372
130.3,165397737
130.4,179543417
130.5,189010907
130.6,201895277
130.7,169664790
130.8,217978976
130.9,195974488
131.0,196830864
131.1,211774729
131.2,178486107
131.3,178119023
131.4,187573793
131.5,201029498
131.6,204835497
131.7,173363765
131.8,171056708
131.9,192802860
132.0,184666162
132.1,198792132
132.2,184864868
132.3,190603608
132.4,163615382
132.5,179141375
132.6,185216382
132.7,242068079
132.8,216927018
132.9,234610835
133.0,216313294
133.1,215895027
133.2,181076542
133.3,201557423
133.4,179693337
133.5,153410752
133.6,162828356
133.7,170986250
133.8,208831903
133.9,198524124
134.0,178581413
134.1,143715965
134.2,183059508
134.3,208168493
134.4,179404067
134.5,208524809
134.6,163823347
134.7,192974219
134.8,183760472
134.9,201798590
135.0,206735438
135.1,183332810
135.2,200462029
135.3,192732424
135.4,233809397
135.5,171403485
135.6,245267369
135.7,207398979
135.8,186573495
135.9,168668036
136.0,177271232
136.1,213123500
136.2,202553622
136.3,169189806
136.4,167160762
136.5,51137020
136.6,169763390
136.7,203563996
136.8,202704540
136.9,191498723
137.0,226663357
137.1,151975086
137.2,188834774
137.3,190044496
137.4,205372941
137.5,168205311
137.6,159083501
137.7,185088076
137.8,178850098
137.9,156333140
138.0,192594105
138.1,197532395
138.2,189249498
138.3,178061914
138.4,156883722
138.5,154994105
138.6,194202545
138.7,183370367
138.8,180856887
138.9,153171376
139.0,164694408
139.1,185827147
139.2,194294707
139.3,164846078
139.4,211409986
139.5,213792912
139.6,182957746
139.7,197450068
139.8,175852721
139.9,169415365
140.0,181531831
140.1,184432515
140.2,157460887
140.3,190581924
140.4,193151830
140.5,177052328
140.6,155331556
140.7,187900340
140.8,204255080
140.9,194721296
141.0,207840484
141.1,197968517
141.2,189488820
141.3,214088567
141.4,180397763
141.5,177160816
141.6,191593811
141.7,193493742
141.8,231149482
141.9,201141562
142.0,182306617
142.1,172112977
142.2,176499544
142.3,204096391
142.4,165840526
142.5,176924735
142.6,195389409
142.7,202923873
142.8,172387370
142.9,153822416
143.0,206283540
143.1,195632469
143.2,209207879
143.3,162382345
143.4,192611232
143.5,206610641
143.6,191097347
143.7,188199770
143.8,159052466
143.9,165865040
144.0,203046027
144.1,165322523
144.2,181755806
144.3,199240114
144.4,154440046
144.5,196200330
144.6,168624720
144.7,164844113
144.8,170646663
144.9,134973841
145.0,145765188
145.1,171282981
145.2,165163929
145.3,163372278
145.4,163803747
145.5,177168117
145.6,167141349
145.7,205043352
145.8,186427729
145.9,203053724
146.0,179716466
146.1,165484472
146.2,193926183
146.3,141595723
146.4,166913525
146.5,198588642
146.6,177721140
146.7,164368346
146.8,145669767
146.9,216011125
147.0,204416434
147.1,164696005
147.2,205046046
147.3,237509190
147.4,261574557
147.5,243503801
147.6,235953284
147.7,203359716
147.8,206839046
147.9,158509037
148.0,201961144
148.1,196067310
148.2,172000997
148.3,170339978
148.4,147805737
148.5,148118686
148.6,189844205
148.7,167750963
148.8,186927080
148.9,175446165
149.0,153432098
149.1,183751138
149.2,181194140
149.3,181510195
149.4,199000625
149.5,196736708
149.6,180677710
149.7,167523402
149.8,172741742
149.9,191825083
150.0,213035635
150.1,178163569
150.2,203453210
150.3,199014225
150.4,187668777
150.5,259928698
150.6,171560030
150.7,211865812
150.8,198660244
150.9,175680836
151.0,187108906
151.1,203347105
151.2,204917202
151.3,190130397
151.4,171885740
151.5,181209567
151.6,222064974
151.7,202809467
151.8,206985460
151.9,181629965
152.0,176471356
152.1,208525306
152.2,172800509
152.3,203330084
152.4,209390726
152.5,198776867
152.6,163647394
152.7,141248587
152.8,168880860
152.9,161403753
153.0,204402858
153.1,189936784
153.2,212085727
153.3,168853487
153.4,200781725
153.5,211732634
153.6,164755349
153.7,176798850
153.8,200898015
153.9,206480445
154.0,214120210
154.1,169861638
154.2,205159249
154.3,235066366
154.4,168884081
154.5,185778500
154.6,187131655
154.7,180077710
154.8,221717062
154.9,171320542
155.0,207714141
155.1,179054018
155.2,165638285
155.3,217759863
155.4,206774966
155.5,179496371
155.6,196186767
155.7,175482829
155.8,186690824
155.9,196526451
156.0,190074868
156.1,210652613
156.2,187104539
156.3,192736560
156.4,176043181
156.5,127524644
156.6,163790726
156.7,142225893
156.8,136369113
156.9,164147541
157.0,153761618
157.1,146222951
157.2,157210293
157.3,126631362
157.4,149445318
157.5,150484372
157.6,150682139
157.7,153080390
157.8,137393994
157.9,150393830
158.0,158178709
158.1,186804598
158.2,196772459
158.3,215350533
158.4,162912626
158.5,161572624
158.6,159680172
158.7,139643158
158.8,162262234
158.9,133149397
159.0,144910518
159.1,145694423
159.2,134135512
159.3,138844050
159.4,167979734
159.5,147150247
159.6,168200500
159.7,140093763
159.8,152741925
159.9,145114426
160.0,135931183
160.1,179612200
160.2,169435963
160.3,139132479
160.4,165503012
160.5,163941968
160.6,154642651
160.7,134374745
160.8,139529511
160.9,156325686
161.0,138980972
161.1,180553584
161.2,192059119
161.3,157896433
161.4,156171335
161.5,161374070
161.6,146366342
161.7,176100087
161.8,158452830
161.9,149793331
162.0,164700716
162.1,144679302
162.2,152864838
162.3,171906228
162.4,166392091
162.5,168319305
162.6,163928681
162.7,143799223
162.8,179608346
162.9,167396258
163.0,191935235
163.1,161038492
163.2,143573867
163.3,138972252
163.4,163175596
163.5,149914172
163.6,156894568
163.7,201889502
163.8,151180319
163.9,172788151
164.0,139183944
164.1,165387486
164.2,155433913
164.3,152841883
164.4,137520721
164.5,154634910
164.6,132236499
164.7,152412159
164.8,148464356
164.9,138087901
165.0,152291098
165.1,138308920
165.2,158457861
165.3,147380193
165.4,135254207
165.5,178044512
165.6,184483808
165.7,194731043
165.8,207301818
165.9,178965076
166.0,142761674
166.1,128331622
166.2,129061042
166.3,174695655
166.4,170997196
166.5,169191419
166.6,174936049
166.7,126758432
166.8,134146383
166.9,131459172
167.0,127522781
167.1,158583833
167.2,145797720
167.3,133921156
167.4,171754519
167.5,148557429
167.6,152300174
167.7,136069099
167.8,145351187
167.9,121253619
168.0,166851517
168.1,187213603
168.2,230927745
168.3,259540044
168.4,188917605
168.5,177347529
168.6,158679938
168.7,181084347
168.8,179165768
168.9,140981650
169.0,184755686
169.1,170501717
169.2,137666301
169.3,166422239
169.4,159798245
169.5,158894435
169.6,153766981
169.7,136963058
169.8,109513127
169.9,155530696
170.0,140883370
170.1,172650241
170.2,165167079
170.3,177710273
170.4,206816367
170.5,182297491
170.6,214981773
170.7,227897396
170.8,166303109
170.9,207519375
171.0,200919569
171.1,190352528
171.2,215012010
171.3,160692951
171.4,208523318
171.5,214919494
171.6,176051575
171.7,193796960
171.8,199560779
171.9,186873376
172.0,199556119
172.1,164696005
172.2,193846765
172.3,197312199
172.4,134499942
172.5,173094801
172.6,136491032
172.7,152192905
172.8,142561027
172.9,161477974
173.0,149043714
173.1,144043064
173.2,146449351
173.3,132459453
173.4,150176338
173.5,135765543
173.6,147346120
173.7,139432819
173.8,140736151
173.9,131718355
174.0,137421844
174.1,157757201
174.2,146980518
174.3,146594858
174.4,149269346
174.5,148259863
174.6,139778285
174.7,149615945
174.8,119496991
174.9,147609353
